Timestamp,Open,High,Low,Close,Volume,SMA-6,SMA-10,RSI,MACD,Signal,Histogram
10:47AM_2020-10-23,211.93,211.93,211.93,211.93,196,,,,,,
10:49AM_2020-10-23,211.95,212.0,211.95,212.0,200,,,,,,
10:51AM_2020-10-23,211.95,211.95,211.95,211.95,200,,,,,,
10:52AM_2020-10-23,211.88,211.88,211.88,211.88,102,,,,,,
10:56AM_2020-10-23,211.84,211.84,211.81,211.81,401,,,,,,
10:59AM_2020-10-23,211.94,211.94,211.94,211.94,100,211.91833333333332,,,,,
11:00AM_2020-10-23,211.95,211.98,211.92,211.92,300,211.91666666666666,,,,,
11:02AM_2020-10-23,212.04,212.04,212.04,212.04,200,211.92333333333332,,,,,
11:03AM_2020-10-23,212.16,212.16,212.13,212.13,527,211.95333333333335,,,,,
11:05AM_2020-10-23,212.175,212.175,212.175,212.175,205,212.00249999999997,211.97750000000002,,,,
11:07AM_2020-10-23,212.245,212.245,212.245,212.245,137,212.07499999999996,212.00900000000001,,,,
11:08AM_2020-10-23,212.25,212.28,212.25,212.28,202,212.13166666666663,212.03700000000003,,,,
11:10AM_2020-10-23,212.13,212.13,212.13,212.13,110,212.1666666666666,212.05500000000006,,,,
11:12AM_2020-10-23,212.05,212.05,212.05,212.05,280,212.16833333333327,212.07200000000006,,,,
11:13AM_2020-10-23,212.06,212.06,212.06,212.06,101,212.1566666666666,212.09700000000007,56.43564356435627,,,
11:15AM_2020-10-23,212.025,212.025,212.025,212.025,111,212.13166666666663,212.10550000000006,54.40528634361235,,,
11:17AM_2020-10-23,212.02,212.02,212.02,212.02,111,212.0941666666666,212.11550000000005,54.105818917097565,,,
11:18AM_2020-10-23,212.16,212.16,212.09,212.11,304,212.0658333333333,212.1225000000001,58.53061511313818,,,
11:23AM_2020-10-23,211.9,211.93,211.89,211.93,300,212.03249999999994,212.10250000000005,48.46618550897046,,,
11:24AM_2020-10-23,211.92,211.92,211.9,211.9,201,212.00749999999996,212.07500000000005,47.01515227874616,,,
11:25AM_2020-10-23,211.83,211.83,211.83,211.83,104,211.96916666666664,212.03350000000006,43.72560724490486,,,
11:27AM_2020-10-23,211.93,211.93,211.93,211.93,107,211.9533333333333,211.9985,49.194454017694596,,,
11:28AM_2020-10-23,211.75,211.75,211.75,211.75,100,211.9083333333333,211.9605,41.396121044832455,,,
11:29AM_2020-10-23,211.76,211.76,211.69,211.69,315,211.83833333333328,211.9245,39.16731217257826,,,
11:33AM_2020-10-23,211.68,211.68,211.59,211.59,324,211.7816666666666,211.8775,35.71581749669454,,,
11:35AM_2020-10-23,211.485,211.53,211.485,211.52,532,211.71833333333325,211.827,33.491000549168774,-0.15266333677735133,,
11:36AM_2020-10-23,211.43,211.43,211.43,211.43,102,211.6516666666666,211.76799999999997,30.83174007876758,-0.17107235224574424,,
11:37AM_2020-10-23,211.53,211.535,211.53,211.535,475,211.58583333333328,211.71049999999997,37.106143699124026,-0.17516975921108724,,
11:38AM_2020-10-23,211.45,211.45,211.45,211.45,184,211.53583333333327,211.66249999999997,34.38675605402716,-0.18316436855187135,,
11:39AM_2020-10-23,211.44,211.44,211.44,211.44,100,211.49416666666662,211.61649999999995,34.070405674107974,-0.18813832893511062,,
11:41AM_2020-10-23,211.4,211.4,211.4,211.4,100,211.46249999999998,211.57349999999997,32.77167106331683,-0.19308216309363502,,
11:43AM_2020-10-23,211.31,211.31,211.24,211.24,200,211.41583333333332,211.50449999999995,28.14938613472617,-0.20751870366694902,,
11:45AM_2020-10-23,211.255,211.3,211.255,211.3,226,211.39416666666662,211.4595,32.0214792009927,-0.21167817330510275,,
11:46AM_2020-10-23,211.31,211.31,211.31,211.31,102,211.3566666666666,211.42149999999998,32.67271733581546,-0.21172700936566002,-0.1882460216836124,-0.02348098768204762
11:47AM_2020-10-23,211.27,211.27,211.27,211.27,101,211.3266666666666,211.38949999999994,31.37781937487742,-0.21254331101579282,-0.1931054795500485,-0.01943783146574432
11:48AM_2020-10-23,211.36,211.36,211.3,211.3,369,211.30333333333326,211.36749999999998,33.506333417015114,-0.20836755520303996,-0.1961578946806468,-0.012209660522393168
11:49AM_2020-10-23,211.28,211.31,211.28,211.31,212,211.2883333333332,211.35549999999998,34.23856209528904,-0.20192367181465443,-0.19731105010744832,-0.00461262170720611
11:50AM_2020-10-23,211.225,211.26,211.225,211.26,206,211.29166666666654,211.32799999999997,32.322014698033996,-0.19856252475182146,-0.19756134503632297,-0.0010011797154984847
11:51AM_2020-10-23,211.26,211.26,211.26,211.26,123,211.28499999999988,211.30900000000003,32.32201469803401,-0.19366632662845973,-0.1967823413547503,0.0031160147262905835
11:52AM_2020-10-23,211.13,211.13,211.13,211.13,218,211.25499999999988,211.27800000000002,27.65425284344485,-0.19799362067280413,-0.1970245972183611,-0.0009690234544430243
11:53AM_2020-10-23,211.19,211.2,211.19,211.2,202,211.24333333333323,211.25799999999998,33.2445674875666,-0.1935435676229531,-0.1963283912992795,0.0027848236763264034
11:55AM_2020-10-23,211.12,211.18,211.02,211.06,700,211.20333333333323,211.23999999999995,28.50106611358956,-0.19901952528906008,-0.19686661809723566,-0.002152907191824427
11:56AM_2020-10-23,210.99,210.99,210.99,210.99,100,211.1499999999999,211.20899999999992,26.467553672759365,-0.20662582231761917,-0.19881845894131236,-0.007807363376306803
11:57AM_2020-10-23,211.0,211.02,211.0,211.02,216,211.1099999999999,211.17999999999992,28.811791606734744,-0.20783729922237626,-0.20062222699752513,-0.007215072224851127
