Timestamp,Open,High,Low,Close,Volume,SMA-6,SMA-10,RSI,MACD,Signal,Histogram
11:20AM_2020-10-23,38.85,38.85,38.84,38.84,650,,,,,,
11:21AM_2020-10-23,38.835,38.84,38.83,38.84,5423,,,,,,
11:22AM_2020-10-23,38.835,38.835,38.83,38.83,1861,,,,,,
11:23AM_2020-10-23,38.84,38.84,38.84,38.84,375,,,,,,
11:24AM_2020-10-23,38.84,38.84,38.84,38.84,372,,,,,,
11:25AM_2020-10-23,38.84,38.855,38.84,38.85,2185,38.84,,,,,
11:26AM_2020-10-23,38.86,38.86,38.85,38.85,1460,38.841666666666676,,,,,
11:27AM_2020-10-23,38.845,38.845,38.83,38.835,2037,38.84083333333334,,,,,
11:28AM_2020-10-23,38.835,38.84,38.83,38.83,1549,38.84083333333334,,,,,
11:29AM_2020-10-23,38.825,38.83,38.82,38.83,4117,38.83916666666668,38.838499999999996,,,,
11:30AM_2020-10-23,38.835,38.835,38.83,38.83,304,38.83750000000001,38.8375,,,,
11:31AM_2020-10-23,38.84,38.84,38.83,38.83,1453,38.83416666666668,38.8365,,,,
11:32AM_2020-10-23,38.835,38.84,38.83,38.83,2001,38.83083333333335,38.8365,,,,
11:33AM_2020-10-23,38.83,38.83,38.83,38.83,1324,38.83000000000002,38.8355,,,,
11:34AM_2020-10-23,38.825,38.825,38.82,38.82,891,38.828333333333354,38.8335,33.33333333333333,,,
11:35AM_2020-10-23,38.82,38.82,38.81,38.81,1304,38.825000000000024,38.8295,28.26086956521891,,,
11:36AM_2020-10-23,38.805,38.805,38.79,38.79,4033,38.818333333333364,38.8235,21.284634760706155,,,
11:37AM_2020-10-23,38.79,38.795,38.785,38.795,3292,38.812500000000036,38.819500000000005,26.190043604653795,,,
11:38AM_2020-10-23,38.79,38.79,38.79,38.79,353,38.805833333333375,38.81550000000001,24.54291851114735,,,
11:39AM_2020-10-23,38.79,38.8,38.79,38.8,1838,38.80083333333338,38.812500000000014,33.544813132952015,,,
11:40AM_2020-10-23,38.805,38.805,38.8,38.8,628,38.79750000000005,38.809500000000014,33.544813132952015,,,
11:41AM_2020-10-23,38.81,38.81,38.79,38.795,3557,38.79500000000005,38.80600000000002,31.37437049314582,,,
11:42AM_2020-10-23,38.79,38.79,38.775,38.775,5377,38.792500000000054,38.800500000000014,24.535769147024354,,,
11:43AM_2020-10-23,38.775,38.8,38.775,38.79,2411,38.791666666666714,38.79650000000002,35.832512187192634,,,
11:44AM_2020-10-23,38.795,38.795,38.795,38.795,199,38.792500000000054,38.794000000000025,39.10485073452402,,,
11:45AM_2020-10-23,38.8,38.8,38.785,38.785,2128,38.79000000000005,38.79150000000003,35.23469543618204,-0.019610509413553245,,
11:46AM_2020-10-23,38.785,38.79,38.785,38.785,3963,38.78750000000005,38.791000000000025,35.23469543618204,-0.019170759773338375,,
11:47AM_2020-10-23,38.79,38.79,38.785,38.79,1359,38.78666666666672,38.79050000000002,38.749848940259334,-0.01820889598372588,,
11:48AM_2020-10-23,38.795,38.8,38.795,38.8,813,38.79083333333339,38.79150000000003,45.160604541524364,-0.01645006941370042,,
11:49AM_2020-10-23,38.8,38.81,38.795,38.805,1866,38.793333333333386,38.79200000000002,48.08636128344984,-0.014485745811391837,,
11:50AM_2020-10-23,38.81,38.82,38.8,38.8,3507,38.79416666666671,38.79200000000002,45.47365777565011,-0.013180526512584834,,
11:51AM_2020-10-23,38.8,38.8,38.8,38.8,306,38.79666666666672,38.792500000000025,45.47365777565011,-0.012007713369506234,,
11:52AM_2020-10-23,38.8,38.8,38.79,38.79,1327,38.79750000000005,38.794000000000025,40.38412148534462,-0.011749723432679104,,
11:53AM_2020-10-23,38.8,38.8,38.795,38.795,1333,38.79833333333338,38.79450000000003,43.772719800455924,-0.011014834183797007,-0.015097641988252994,0.004082807804455987
11:54AM_2020-10-23,38.79,38.79,38.78,38.79,623,38.79666666666671,38.794000000000025,41.24782176302875,-0.01071240147673791,-0.014220593885949977,0.0035081924092120673
11:55AM_2020-10-23,38.785,38.8,38.785,38.795,7936,38.795000000000044,38.79500000000003,44.68400060352812,-0.009954513726455616,-0.013367377854051106,0.0034128641275954896
11:56AM_2020-10-23,38.795,38.8,38.78,38.78,2703,38.791666666666714,38.79450000000003,37.58259266209088,-0.010443866472229502,-0.012782675577686786,0.0023388091054572843
11:57AM_2020-10-23,38.79,38.8,38.79,38.8,2064,38.791666666666714,38.795500000000025,49.17977348883117,-0.009112802481340054,-0.012048700958417442,0.0029358984770773873
11:58AM_2020-10-23,38.805,38.805,38.795,38.795,2986,38.792500000000054,38.79500000000003,46.836845024879096,-0.008364956876164342,-0.011311952141966824,0.0029469952658024816
11:59AM_2020-10-23,38.795,38.795,38.78,38.795,1446,38.79250000000005,38.794000000000025,46.836845024879096,-0.007683710810837852,-0.01058630387574103,0.0029025930649031785
12:00PM_2020-10-23,38.795,38.8,38.785,38.79,1769,38.792500000000054,38.79300000000003,44.38454478166868,-0.00746126775896272,-0.00996129665238537,0.0025000288934226497
12:01PM_2020-10-23,38.79,38.795,38.785,38.785,1679,38.79083333333338,38.79150000000003,42.015464071967784,-0.007600820721073376,-0.009489201466122971,0.0018883807450495952
12:02PM_2020-10-23,38.785,38.785,38.775,38.775,941,38.79000000000004,38.79000000000002,37.683239189038076,-0.008421258845558555,-0.009275612942010089,0.0008543540964515341
12:03PM_2020-10-23,38.78,38.78,38.775,38.78,3080,38.78666666666671,38.78850000000001,40.961130494204745,-0.008569223087299349,-0.009134334971067942,0.0005651118837685931
