Timestamp,Open,High,Low,Close,Volume,SMA-6,SMA-10,RSI,MACD,Signal,Histogram
09:12AM_2020-10-23,26.775,26.775,26.775,26.775,200,,,,,,
09:13AM_2020-10-23,26.77,26.77,26.77,26.77,265,,,,,,
09:14AM_2020-10-23,26.775,26.775,26.775,26.775,155,,,,,,
09:16AM_2020-10-23,26.78,26.78,26.71,26.72,965,,,,,,
09:21AM_2020-10-23,26.71,26.72,26.71,26.72,403,,,,,,
09:24AM_2020-10-23,26.74,26.74,26.74,26.74,100,26.75,,,,,
09:29AM_2020-10-23,26.765,26.765,26.765,26.765,115,26.74833333333333,,,,,
09:33AM_2020-10-23,26.805,26.805,26.805,26.805,202,26.754166666666663,,,,,
09:35AM_2020-10-23,26.81,26.81,26.81,26.81,200,26.759999999999994,,,,,
09:38AM_2020-10-23,26.8,26.8,26.74,26.765,1100,26.7675,26.764499999999998,,,,
09:41AM_2020-10-23,26.815,26.825,26.815,26.825,3300,26.784999999999997,26.7695,,,,
09:44AM_2020-10-23,26.825,26.825,26.805,26.805,2000,26.79583333333333,26.773000000000003,,,,
09:46AM_2020-10-23,26.81,26.81,26.81,26.81,100,26.80333333333333,26.776500000000006,,,,
09:49AM_2020-10-23,26.805,26.805,26.805,26.805,100,26.80333333333333,26.785000000000004,,,,
09:56AM_2020-10-23,26.83,26.83,26.825,26.825,500,26.80583333333333,26.795500000000004,58.06451612903259,,,
09:57AM_2020-10-23,26.81,26.81,26.81,26.81,100,26.813333333333333,26.802500000000002,55.18867924528316,,,
10:05AM_2020-10-23,26.89,26.89,26.885,26.885,304,26.823333333333334,26.814500000000002,64.62331710111772,,,
10:08AM_2020-10-23,26.89,26.89,26.89,26.89,200,26.837499999999995,26.823,65.15010093555364,,,
10:10AM_2020-10-23,26.87,26.87,26.86,26.86,200,26.84583333333333,26.828000000000003,59.4317622741696,,,
10:11AM_2020-10-23,26.87,26.88,26.86,26.86,799,26.855,26.837500000000006,59.4317622741696,,,
10:14AM_2020-10-23,26.855,26.855,26.855,26.855,594,26.86,26.84050000000001,58.44027948454385,,,
10:18AM_2020-10-23,26.895,26.895,26.895,26.895,200,26.874166666666667,26.849500000000006,63.66293192045223,,,
10:20AM_2020-10-23,26.905,26.905,26.905,26.905,300,26.8775,26.85900000000001,64.85209824550616,,,
10:24AM_2020-10-23,26.88,26.88,26.88,26.88,418,26.875833333333333,26.86650000000001,59.60076870321763,,,
10:25AM_2020-10-23,26.88,26.905,26.88,26.905,398,26.883333333333336,26.874500000000005,62.84112304583241,,,
10:26AM_2020-10-23,26.9,26.905,26.9,26.905,700,26.890833333333337,26.884000000000007,62.84112304583241,0.04922204437214006,,
10:27AM_2020-10-23,26.905,26.905,26.9,26.9,459,26.89833333333334,26.885500000000008,61.69334715405602,0.04789312148166047,,
10:29AM_2020-10-23,26.905,26.905,26.905,26.905,450,26.900000000000006,26.88700000000001,62.43229286659795,0.04670501241952962,,
10:30AM_2020-10-23,26.9,26.9,26.9,26.9,486,26.899166666666673,26.89100000000001,61.16171104441401,0.04484304648857673,,
10:31AM_2020-10-23,26.92,26.92,26.92,26.92,363,26.905833333333344,26.89700000000001,64.2921267379316,0.04446865099864894,,
10:33AM_2020-10-23,26.9,26.9,26.9,26.9,323,26.905000000000012,26.901500000000006,59.157200378464445,0.04207311434985428,,
10:34AM_2020-10-23,26.87,26.87,26.87,26.87,100,26.899166666666677,26.899000000000008,52.397010711795055,0.037323641313339095,,
10:36AM_2020-10-23,26.89,26.89,26.89,26.89,398,26.89750000000001,26.8975,56.006403602791266,0.03477264515865386,,
10:40AM_2020-10-23,26.87,26.87,26.86,26.86,200,26.89000000000001,26.895500000000006,49.8951010873055,0.029984569594056154,0.04192064957516214,-0.011936079981105983
10:41AM_2020-10-23,26.865,26.865,26.865,26.865,532,26.884166666666676,26.891500000000008,50.85756879648227,0.02629038424180763,0.038794596508491236,-0.012504212266683606
10:43AM_2020-10-23,26.845,26.86,26.845,26.86,300,26.874166666666678,26.88700000000001,49.826817685247676,0.022697613561362573,0.035575199919065506,-0.012877586357702933
10:46AM_2020-10-23,26.84,26.84,26.84,26.84,100,26.864166666666677,26.88100000000001,45.82594848166742,0.018028660879398473,0.0320658921111321,-0.01403723123173363
10:47AM_2020-10-23,26.855,26.855,26.85,26.85,200,26.860833333333343,26.87550000000001,48.07114637417083,0.014962915491771867,0.028645296787260056,-0.01368238129548819
11:01AM_2020-10-23,26.85,26.85,26.85,26.85,100,26.854166666666675,26.870500000000014,48.07114637417083,0.01239046066680416,0.02539432956316888,-0.01300386889636472
11:04AM_2020-10-23,26.845,26.845,26.845,26.845,800,26.851666666666677,26.863000000000017,46.942979530338434,0.009834942377533906,0.022282452126041886,-0.01244750974850798
11:05AM_2020-10-23,26.87,26.87,26.87,26.87,397,26.85250000000001,26.86000000000002,52.895561344763145,0.009714978562548993,0.019768957413343308,-0.010053978850794315
11:13AM_2020-10-23,26.84,26.84,26.84,26.84,100,26.84916666666668,26.857000000000017,46.197529654829225,0.0071171154190423636,0.01723858901448312,-0.010121473595440758
11:16AM_2020-10-23,26.865,26.865,26.865,26.865,200,26.85333333333335,26.85450000000002,51.68773744532356,0.006994947823205422,0.015189860776227582,-0.00819491295302216
11:18AM_2020-10-23,26.875,26.875,26.875,26.875,1004,26.857500000000016,26.856000000000016,53.721994689344974,0.007617238762946954,0.013675336373571456,-0.0060580976106245025
