Timestamp,Open,High,Low,Close,Volume,SMA-6,SMA-9,SMA-10,SMA-20,RSI,MACD,Signal,Histogram
11:00AM_2020-10-26,275.69,276.14,275.61,275.88,15125,,,,,,,,
11:05AM_2020-10-26,275.88,276.31,275.78,275.78,10644,,,,,,,,
11:10AM_2020-10-26,275.86,276.07,275.5,275.65,7914,,,,,,,,
11:15AM_2020-10-26,275.83,276.19,275.8,276.11,6516,,,,,,,,
11:20AM_2020-10-26,276.08,276.08,275.71,275.72,7738,,,,,,,,
11:25AM_2020-10-26,275.75,276.3,275.5,275.97,6076,275.8516666666667,,,,,,,
11:30AM_2020-10-26,276.0,276.0,275.6,275.65,6766,275.81333333333333,,,,,,,
11:35AM_2020-10-26,275.78,275.84,275.37,275.63,6397,275.78833333333336,,,,,,,
11:40AM_2020-10-26,275.57,276.04,275.52,275.77,8976,275.8083333333334,275.7955555555556,,,,,,
11:45AM_2020-10-26,275.77,275.77,274.96,274.99,6701,275.6216666666667,275.6966666666667,275.71500000000003,,,,,
11:50AM_2020-10-26,275.21,276.09,275.21,275.92,11334,275.6550000000001,275.7122222222223,275.71900000000005,,,,,
11:55AM_2020-10-26,276.24,276.83,275.98,276.639,13909,275.76650000000006,275.8221111111112,275.8049000000001,,,,,
12:00PM_2020-10-26,276.67,277.2,276.48,276.5,9193,275.9081666666668,275.8654444444445,275.88990000000007,,,,,
12:05PM_2020-10-26,276.495,276.63,275.86,275.86,31671,275.94650000000007,275.8810000000001,275.8649000000001,,,,,
12:10PM_2020-10-26,276.06,276.25,275.52,275.535,6681,275.90733333333344,275.83266666666674,275.8464000000001,,46.77147669848429,,,
12:15PM_2020-10-26,275.5,275.77,275.23,275.4,7114,275.97566666666677,275.80488888888897,275.7894000000001,,45.53252323087906,,,
12:20PM_2020-10-26,275.65,276.49,275.65,276.145,6735,276.01316666666673,275.8621111111112,275.8389000000001,,52.94092442227085,,,
12:25PM_2020-10-26,276.01,276.2,275.85,276.1,5673,275.9233333333334,275.8987777777778,275.8859000000001,,52.476629330936575,,,
12:30PM_2020-10-26,276.24,276.64,275.82,276.11,7046,275.8583333333334,276.02322222222233,275.9199000000001,,52.576163324092136,,,
12:35PM_2020-10-26,276.22,276.23,275.65,276.04,7797,275.8883333333334,276.03655555555565,276.02490000000006,275.8699500000001,51.75895568036706,,,
12:40PM_2020-10-26,276.11,276.42,276.03,276.26,7487,276.0091666666667,275.9944444444445,276.0589000000001,275.8889500000001,54.16998690470517,,,
12:45PM_2020-10-26,276.36,276.44,275.69,275.69,19572,276.05750000000006,275.90444444444455,275.96400000000006,275.8844500000001,47.54040863123599,,,
12:50PM_2020-10-26,276.13,276.485,275.91,276.12,37294,276.05333333333334,275.9333333333334,275.92600000000004,275.9079500000001,52.28461813392405,,,
12:55PM_2020-10-26,276.255,277.86,276.255,277.32,42148,276.25666666666666,276.1316666666668,276.07200000000006,275.9684500000001,62.48176785324319,,,
04:25AM_2020-10-27,279.15,279.15,279.15,279.15,280,276.7633333333333,276.5483333333334,276.4335000000001,276.13995000000006,72.2287529327595,,,
05:30AM_2020-10-27,278.653,278.653,278.653,278.653,200,277.1988333333333,276.82700000000006,276.7588000000001,276.27410000000003,67.12813821609402,0.7662967352658825,,
05:35AM_2020-10-27,278.23,278.325,278.23,278.325,400,277.543,277.07422222222226,276.9768000000001,276.40785000000005,63.92001240111759,0.8197860387599576,,
05:40AM_2020-10-27,278.248,278.248,278.248,278.248,100,277.96933333333334,277.3117777777778,277.1916000000001,276.53875000000005,63.1569335970207,0.8462088715400569,,
06:30AM_2020-10-27,278.75,278.98,276.37,276.87,20179,278.0943333333334,277.40400000000005,277.2676000000001,276.59375,51.34383077816469,0.7473411892847253,,
06:35AM_2020-10-27,276.88,278.11,276.83,277.79,9285,278.1726666666667,277.574,277.4426000000001,276.73375,57.111579053646224,0.7347543591498038,,
06:40AM_2020-10-27,277.95,278.4,277.285,278.4,4470,278.04766666666666,277.87511111111115,277.6566000000001,276.85775,60.45851962066554,0.7651805821592461,,
06:45AM_2020-10-27,278.45,279.18,277.51,278.09,11172,277.9538333333333,278.09400000000005,277.8966000000001,276.9303,57.98213177118198,0.7555694397060506,,
06:50AM_2020-10-27,278.45,279.24,278.39,279.04,8974,278.073,278.2851111111111,278.18860000000006,277.0573,62.98567426948512,0.8152123401805511,,
06:55AM_2020-10-27,279.12,279.33,278.18,278.78,10773,278.16166666666663,278.244,278.3346000000001,277.2033,60.849983032733746,0.8319101984989743,0.7869177505050275,0.04499244799394675
07:00AM_2020-10-27,278.66,279.61,278.14,278.75,12120,278.47499999999997,278.25477777777786,278.29460000000006,277.36405,60.59467543661672,0.8331189456316679,0.7961579895303557,0.036960956101312226
07:05AM_2020-10-27,278.67,279.29,278.6,279.13,7795,278.6983333333333,278.3442222222223,278.3423000000001,277.55055000000004,62.72788878973031,0.8548851270532509,0.8079034170349347,0.04698171001831619
07:10AM_2020-10-27,278.97,279.29,278.78,278.78,6548,278.7616666666667,278.4033333333334,278.3878000000001,277.68230000000005,59.531250333324316,0.8342758945253763,0.8131779125330231,0.021097981992353243
07:15AM_2020-10-27,278.86,278.89,278.43,278.43,5544,278.8183333333334,278.5766666666667,278.40600000000006,277.7988,56.434121298597,0.7807014144021309,0.8066826129068447,-0.02598119850471381
07:20AM_2020-10-27,278.16,278.53,277.67,277.86,7756,278.6216666666667,278.5844444444445,278.50500000000005,277.8863,51.71538654919735,0.6843601389277296,0.7822181181110218,-0.0978579791832922
