Timestamp,Open,High,Low,Close,Volume,SMA-6,SMA-9,SMA-10,SMA-20,RSI,MACD,Signal,Histogram
10:40AM_2020-10-26,144.79,144.9,144.79,144.9,501,,,,,,,,
10:45AM_2020-10-26,144.91,144.92,144.86,144.92,400,,,,,,,,
10:50AM_2020-10-26,144.87,145.12,144.86,145.12,1051,,,,,,,,
10:55AM_2020-10-26,144.95,145.08,144.95,145.08,908,,,,,,,,
11:00AM_2020-10-26,145.1,145.21,144.93,145.14,900,,,,,,,,
11:05AM_2020-10-26,145.19,145.23,145.09,145.09,928,145.04166666666666,,,,,,,
11:10AM_2020-10-26,145.21,145.21,145.0,145.0,719,145.05833333333334,,,,,,,
11:15AM_2020-10-26,145.05,145.05,145.04,145.04,325,145.07833333333335,,,,,,,
11:20AM_2020-10-26,145.135,145.18,145.06,145.18,614,145.08833333333334,145.0522222222222,,,,,,
11:25AM_2020-10-26,145.17,145.525,145.17,145.525,576,145.1625,145.12166666666667,145.0995,,,,,
11:30AM_2020-10-26,145.59,145.83,145.59,145.75,922,145.26416666666668,145.21388888888887,145.1845,,,,,
11:35AM_2020-10-26,145.595,145.595,145.43,145.43,407,145.32083333333335,145.24833333333333,145.2355,,,,,
11:40AM_2020-10-26,145.48,145.48,145.21,145.21,1042,145.35583333333335,145.2627777777778,145.24450000000002,,,,,
11:45AM_2020-10-26,145.13,145.155,145.11,145.14,1363,145.37250000000003,145.2627777777778,145.25050000000002,,,,,
11:50AM_2020-10-26,145.575,145.64,145.42,145.6,744,145.44250000000002,145.31944444444446,145.2965,,65.35087719298238,,,
11:55AM_2020-10-26,145.66,145.67,145.53,145.53,888,145.44333333333336,145.37833333333336,145.34050000000002,,63.25930764206412,,,
12:00PM_2020-10-26,145.43,145.51,145.4,145.4,809,145.38500000000002,145.41833333333338,145.38050000000004,,59.45365254757537,,,
12:05PM_2020-10-26,145.19,145.24,145.15,145.24,768,145.35333333333335,145.42500000000004,145.40050000000002,,55.063027118313535,,,
12:10PM_2020-10-26,145.23,145.24,145.02,145.08,1535,145.33166666666668,145.37555555555556,145.39050000000003,,51.00646823521929,,,
12:15PM_2020-10-26,145.07,145.2,145.07,145.2,535,145.34166666666667,145.31444444444446,145.358,145.22875,53.75803424294583,,,
12:20PM_2020-10-26,145.33,145.385,145.28,145.385,640,145.30583333333334,145.30944444444447,145.32150000000001,145.253,57.70202534698684,,,
12:25PM_2020-10-26,145.3,145.31,145.22,145.31,839,145.26916666666668,145.32055555555556,145.3095,145.27249999999998,55.63051577795563,,,
12:30PM_2020-10-26,145.3,145.53,145.25,145.49,931,145.28416666666666,145.35944444444445,145.3375,145.291,59.3979031242838,,,
12:35PM_2020-10-26,145.43,145.43,145.25,145.28,1685,145.29083333333332,145.32388888888892,145.3515,145.301,53.67210542802073,,,
12:40PM_2020-10-26,145.225,145.32,145.145,145.19,2430,145.30916666666664,145.28611111111115,145.3105,145.3035,51.38589244157577,,,
12:45PM_2020-10-26,145.17,145.19,145.01,145.01,2265,145.2775,145.2427777777778,145.2585,145.2995,47.0676661362942,0.00552694777150009,,
12:50PM_2020-10-26,144.98,145.27,144.98,145.19,5213,145.245,145.23722222222224,145.2375,145.309,51.460469375326284,0.0006880441257521852,,
12:55PM_2020-10-26,145.275,145.75,145.27,145.69,9085,145.30833333333337,145.30500000000004,145.2825,145.3415,61.11417778299634,0.036775079228078766,,
06:30AM_2020-10-27,145.895,146.615,145.89,146.615,2895,145.49583333333337,145.46222222222227,145.436,145.41325,72.14955448806288,0.13841848189539974,,
06:35AM_2020-10-27,146.655,147.05,146.5,147.01,2439,145.7841666666667,145.6427777777778,145.61700000000002,145.48749999999998,75.36465511072393,0.24798617934817457,,
06:40AM_2020-10-27,146.68,146.68,146.455,146.59,1503,146.01750000000004,145.78500000000003,145.7375,145.52949999999998,66.56536532054493,0.2974994901234709,,
06:45AM_2020-10-27,146.74,146.825,146.46,146.46,2864,146.25916666666672,145.8927777777778,145.85250000000002,145.581,64.07177333068762,0.3225312921254897,,
06:50AM_2020-10-27,146.38,146.84,146.38,146.8,2109,146.52750000000003,146.0616666666667,145.9835,145.6605,67.50079378739562,0.36559003965268744,,
06:55AM_2020-10-27,146.97,146.97,146.67,146.75,2705,146.70416666666668,146.235,146.1305,145.741,66.4957067522098,0.391170653360291,0.20068735640342716,0.19048329695686383
07:00AM_2020-10-27,146.85,146.85,146.715,146.76,1060,146.72833333333335,146.42944444444447,146.2875,145.799,66.60281411932851,0.40755238030089913,0.24206036118292157,0.16549201911797756
07:05AM_2020-10-27,146.7,147.0,146.7,146.92,1258,146.71333333333337,146.6216666666667,146.4785,145.86849999999998,68.34641261429638,0.4285061278435478,0.27934951451504686,0.14915661332850094
07:10AM_2020-10-27,146.93,146.97,146.73,146.89,1602,146.76333333333335,146.755,146.6485,145.94299999999998,67.63342181167874,0.43764645850694706,0.3110089033134269,0.12663755519352016
07:15AM_2020-10-27,146.87,146.87,146.71,146.75,1748,146.81166666666664,146.77,146.7545,146.0185,64.26420611983616,0.4286521710379816,0.33453755685833786,0.09411461417964373
07:20AM_2020-10-27,146.71,146.71,146.05,146.22,2079,146.715,146.68222222222224,146.715,146.07549999999998,53.415721648788775,0.3744412373111743,0.3425182929489052,0.03192294436226911
07:25AM_2020-10-27,146.22,146.335,146.15,146.195,2387,146.62249999999997,146.63833333333335,146.6335,146.12525,52.96156097649256,0.3257068449347855,0.33915600334608126,-0.013449158411295736
